Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Game 4 - Score team A,Game 4 - Score team B,Game 5 - Score team A,Game 5 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team A - Player 4,Team B - Player 1,Team B - Player 2,Team B - Player 3,Team B - Player 4
Pool Play,Contender 4.5+,Group F,3,Single game,Indecisive,Switz & Steamer,Switz & Steamer,18,21,,,,,,,,,DaRyan Hoover,Micah Wipf,,,Eric Markstein,Henry Switz,,
Pool Play,Contender 4.5+,Group F,3,Single game,The Hoffler’s,Shifty Shafters,The Hoffler’s,21,15,,,,,,,,,Cori Hoffler,Joel Hoffler,,,Logan Burkholder,Isaac Eichelbeger,,
Pool Play,Contender 4.5+,Group F,3,Single game,Rotato Potato,Backhanded Complement,Rotato Potato,21,14,,,,,,,,,Charlie Freeman,Jonathan Saysamone,,,Noah Elconin,Braden Reeve,,
Pool Play,Contender 4.5+,Group G,3,Single game,Grape Juice,P Hive,P Hive,14,21,,,,,,,,,Jack Walker,Landon Lauffer,,,Tim Daudelin,Tripp Griffith,,
Pool Play,Contender 4.5+,Group G,3,Single game,Pacer Test,Men in STEM,Pacer Test,21,18,,,,,,,,,Luke Little,Sam Weber,,,Sam Aven,Will Pankiewicz,,
Pool Play,Contender 4.5+,Group G,3,Single game,OUR GLORIOUS KING,1-800-NICE,OUR GLORIOUS KING,22,20,,,,,,,,,Eric Tay,Eric Guan,,,Andrew Nee,James Mills,,
Pool Play,Contender 4.5+,Group H,3,Single game,WannaBe Wolfpack,UPSIDE DOWN,WannaBe Wolfpack,21,14,,,,,,,,,James Brock,Leslie Nguyen,,,Jason Mcgrath,Alex Perkins,,
Pool Play,Contender 4.5+,Group H,3,Single game,Lab Rats,Daily Thirds,Lab Rats,21,13,,,,,,,,,Jeremy Lee,Isaac Mixon,,,Evan Hopkins,AJ Yoon,,
Pool Play,Contender 4.5+,Group H,3,Single game,Al + Allen,Weight Watchers,Al + Allen,21,12,,,,,,,,,Albert Tong,Allen Ombougno,,,Vincent Munno,Joseph Yu,,
Pool Play,Contender 4.5+,Group I,3,Single game,Team Name Here,NPCs,NPCs,18,21,,,,,,,,,Connor Shupe,Ryan Field,,,Zack Glew,Jensen Brynildsen,,
Pool Play,Contender 4.5+,Group I,3,Single game,MBR Initiative,The Bloodline,MBR Initiative,21,12,,,,,,,,,Jason Montgomery,Ryan Montgomery,,,Jake Brown,Jaden Brown,,
Pool Play,Contender 4.5+,Group I,3,Single game,Out of Towners,Take a hit,Out of Towners,21,17,,,,,,,,,Eli Wortman,William White,,,Liam Lafond,Sreesai Katiki,,
Pool Play,Contender 4.5+,Group A,4,Single game,Pigeon,Sleepy Time,Pigeon,21,19,,,,,,,,,Andrew Luque,vince S,,,Jon LeFrois,Gray Bundy,,
Pool Play,Contender 4.5+,Group A,4,Single game,Balderson/Keely,What’s the Score??,Balderson/Keely,21,11,,,,,,,,,Chay Balderson,Drew Keely,,,Lindsey Johanson,James Halpin,,
Pool Play,Contender 4.5+,Group B,4,Single game,Liam Sherron Fans,Yeti,Liam Sherron Fans,21,12,,,,,,,,,Brooks Weeks,Elijah Katz,,,Sam Dunlevy,Mason Weaver,,
Pool Play,Contender 4.5+,Group B,4,Single game,Collision Mode,Pru Pru,Pru Pru,12,21,,,,,,,,,Matt Garbecki,Tess Dolan,,,Noah Malewicki,Vince Hackl,,
Pool Play,Contender 4.5+,Group B,4,Single game,Put It in My Hand,Baja Blast,Put It in My Hand,22,20,,,,,,,,,Matthew Tiongko,Jason Woo,,,Aidan Mackey,Ryan Brown,,
Pool Play,Contender 4.5+,Group C,4,Single game,Teenage Dream,RO Master Shifu and Po,RO Master Shifu and Po,19,21,,,,,,,,,Dylan Wakeley,Henrik Hoeldtke,,,Peter Lam,Jake Choi,,
Pool Play,Contender 4.5+,Group C,4,Single game,Sandwich Extra Mayo,Grandpa's Backpack,Sandwich Extra Mayo,21,19,,,,,,,,,Brandon McKinney,Logan Coffelt,,,Noah Yost,Robbie Koennecker,,
Pool Play,Contender 4.5+,Group C,4,Single game,Brody/Clayton,Jason and Alec,Brody/Clayton,21,5,,,,,,,,,Brody Ulrich,Clayton Ulrich,,,Jason Canlas,Alec Orsi,,
Pool Play,Contender 4.5+,Group D,4,Single game,Get Milked: Simul Is Clean,Deboned,Get Milked: Simul Is Clean,21,14,,,,,,,,,Charlie Cavallaro,Drew Banziger,,,Jon Esposo,Anthony Schenk,,
Pool Play,Contender 4.5+,Group D,4,Single game,Avatar The Last Ballbenders 🫃,Presidential Cut,Presidential Cut,10,21,,,,,,,,,rubin chang,David Nara,,,Harrison Yen,Nick Genkinger,,
Pool Play,Contender 4.5+,Group D,4,Single game,BANG BUS,Ball Hogs,Ball Hogs,17,21,,,,,,,,,Brock Lodato,Sean Santos,,,Kyle Ebersol,Tyler Martin,,
Pool Play,Contender 4.5+,Group E,4,Single game,About Time,Apricot’s Army,About Time,21,17,,,,,,,,,Sidney Mathues,Riley Nassour,,,Jake Hurst,Tyler Keener,,
Pool Play,Contender 4.5+,Group E,4,Single game,Manfredi Bros,Pulchritudinous Callipygians,Manfredi Bros,21,18,,,,,,,,,Matthew Manfredi,Andrew Manfredi,,,Collin Wickramaratna,Nate Kunz,,
Pool Play,Contender 4.5+,Group E,4,Single game,Battle Bus,Zender’s Prodigies,Zender’s Prodigies,16,21,,,,,,,,,Nate Royer,Joey Battle,,,John Mankowich,Matthew Mesaros,,
Pool Play,Contender 4.5+,Group F,4,Single game,Indecisive,Rotato Potato,Rotato Potato,11,21,,,,,,,,,DaRyan Hoover,Micah Wipf,,,Charlie Freeman,Jonathan Saysamone,,
Pool Play,Contender 4.5+,Group F,4,Single game,The Hoffler’s,Switz & Steamer,The Hoffler’s,21,18,,,,,,,,,Cori Hoffler,Joel Hoffler,,,Eric Markstein,Henry Switz,,
Pool Play,Contender 4.5+,Group F,4,Single game,Backhanded Complement,Shifty Shafters,Backhanded Complement,21,16,,,,,,,,,Noah Elconin,Braden Reeve,,,Logan Burkholder,Isaac Eichelbeger,,
Pool Play,Contender 4.5+,Group G,4,Single game,Grape Juice,OUR GLORIOUS KING,Grape Juice,21,16,,,,,,,,,Jack Walker,Landon Lauffer,,,Eric Tay,Eric Guan,,
Pool Play,Contender 4.5+,Group G,4,Single game,Pacer Test,P Hive,P Hive,17,21,,,,,,,,,Luke Little,Sam Weber,,,Tim Daudelin,Tripp Griffith,,
Pool Play,Contender 4.5+,Group G,4,Single game,1-800-NICE,Men in STEM,1-800-NICE,21,17,,,,,,,,,Andrew Nee,James Mills,,,Sam Aven,Will Pankiewicz,,
Pool Play,Contender 4.5+,Group H,4,Single game,WannaBe Wolfpack,Al + Allen,WannaBe Wolfpack,22,20,,,,,,,,,James Brock,Leslie Nguyen,,,Albert Tong,Allen Ombougno,,
Pool Play,Contender 4.5+,Group H,4,Single game,Lab Rats,UPSIDE DOWN,Lab Rats,21,13,,,,,,,,,Jeremy Lee,Isaac Mixon,,,Jason Mcgrath,Alex Perkins,,
Pool Play,Contender 4.5+,Group H,4,Single game,Weight Watchers,Daily Thirds,Daily Thirds,16,21,,,,,,,,,Vincent Munno,Joseph Yu,,,Evan Hopkins,AJ Yoon,,
Pool Play,Contender 4.5+,Group I,4,Single game,Team Name Here,Out of Towners,Out of Towners,14,21,,,,,,,,,Connor Shupe,Ryan Field,,,Eli Wortman,William White,,
Pool Play,Contender 4.5+,Group I,4,Single game,MBR Initiative,NPCs,NPCs,13,21,,,,,,,,,Jason Montgomery,Ryan Montgomery,,,Zack Glew,Jensen Brynildsen,,
Pool Play,Contender 4.5+,Group I,4,Single game,Take a hit,The Bloodline,Take a hit,21,18,,,,,,,,,Liam Lafond,Sreesai Katiki,,,Jake Brown,Jaden Brown,,
Pool Play,Contender 4.5+,Group A,5,Single game,Too Much Sandwich,Pigeon,Too Much Sandwich,24,22,,,,,,,,,Joseph Motto,Sean Caufield,,,Andrew Luque,vince S,,
Pool Play,Contender 4.5+,Group A,5,Single game,Sleepy Time,Balderson/Keely,Balderson/Keely,23,25,,,,,,,,,Jon LeFrois,Gray Bundy,,,Chay Balderson,Drew Keely,,
Pool Play,Contender 4.5+,Group B,5,Single game,Liam Sherron Fans,Collision Mode,Liam Sherron Fans,21,15,,,,,,,,,Brooks Weeks,Elijah Katz,,,Matt Garbecki,Tess Dolan,,
Pool Play,Contender 4.5+,Group B,5,Single game,Yeti,Baja Blast,Baja Blast,15,21,,,,,,,,,Sam Dunlevy,Mason Weaver,,,Aidan Mackey,Ryan Brown,,
Pool Play,Contender 4.5+,Group B,5,Single game,Pru Pru,Put It in My Hand,Put It in My Hand,8,21,,,,,,,,,Noah Malewicki,Vince Hackl,,,Matthew Tiongko,Jason Woo,,
Pool Play,Contender 4.5+,Group C,5,Single game,Teenage Dream,Sandwich Extra Mayo,Sandwich Extra Mayo,19,21,,,,,,,,,Dylan Wakeley,Henrik Hoeldtke,,,Brandon McKinney,Logan Coffelt,,
Pool Play,Contender 4.5+,Group C,5,Single game,RO Master Shifu and Po,Jason and Alec,RO Master Shifu and Po,21,10,,,,,,,,,Peter Lam,Jake Choi,,,Jason Canlas,Alec Orsi,,
Pool Play,Contender 4.5+,Group C,5,Single game,Grandpa's Backpack,Brody/Clayton,Brody/Clayton,18,21,,,,,,,,,Noah Yost,Robbie Koennecker,,,Brody Ulrich,Clayton Ulrich,,
Pool Play,Contender 4.5+,Group D,5,Single game,Get Milked: Simul Is Clean,Avatar The Last Ballbenders 🫃,Get Milked: Simul Is Clean,21,12,,,,,,,,,Charlie Cavallaro,Drew Banziger,,,rubin chang,David Nara,,
Pool Play,Contender 4.5+,Group D,5,Single game,Deboned,Ball Hogs,Ball Hogs,19,21,,,,,,,,,Jon Esposo,Anthony Schenk,,,Kyle Ebersol,Tyler Martin,,
Pool Play,Contender 4.5+,Group D,5,Single game,Presidential Cut,BANG BUS,Presidential Cut,21,10,,,,,,,,,Harrison Yen,Nick Genkinger,,,Brock Lodato,Sean Santos,,
Pool Play,Contender 4.5+,Group E,5,Single game,About Time,Manfredi Bros,About Time,21,13,,,,,,,,,Sidney Mathues,Riley Nassour,,,Matthew Manfredi,Andrew Manfredi,,
Pool Play,Contender 4.5+,Group E,5,Single game,Apricot’s Army,Zender’s Prodigies,Apricot’s Army,21,14,,,,,,,,,Jake Hurst,Tyler Keener,,,John Mankowich,Matthew Mesaros,,
Pool Play,Contender 4.5+,Group E,5,Single game,Pulchritudinous Callipygians,Battle Bus,Battle Bus,15,21,,,,,,,,,Collin Wickramaratna,Nate Kunz,,,Nate Royer,Joey Battle,,
Pool Play,Contender 4.5+,Group F,5,Single game,Indecisive,The Hoffler’s,The Hoffler’s,18,21,,,,,,,,,DaRyan Hoover,Micah Wipf,,,Cori Hoffler,Joel Hoffler,,
Pool Play,Contender 4.5+,Group F,5,Single game,Rotato Potato,Shifty Shafters,Rotato Potato,21,8,,,,,,,,,Charlie Freeman,Jonathan Saysamone,,,Logan Burkholder,Isaac Eichelbeger,,
Pool Play,Contender 4.5+,Group F,5,Single game,Switz & Steamer,Backhanded Complement,Backhanded Complement,20,22,,,,,,,,,Eric Markstein,Henry Switz,,,Noah Elconin,Braden Reeve,,
Pool Play,Contender 4.5+,Group G,5,Single game,Grape Juice,Pacer Test,Grape Juice,21,16,,,,,,,,,Jack Walker,Landon Lauffer,,,Luke Little,Sam Weber,,
Pool Play,Contender 4.5+,Group G,5,Single game,OUR GLORIOUS KING,Men in STEM,OUR GLORIOUS KING,21,14,,,,,,,,,Eric Tay,Eric Guan,,,Sam Aven,Will Pankiewicz,,
Pool Play,Contender 4.5+,Group G,5,Single game,P Hive,1-800-NICE,P Hive,21,17,,,,,,,,,Tim Daudelin,Tripp Griffith,,,Andrew Nee,James Mills,,
Pool Play,Contender 4.5+,Group H,5,Single game,WannaBe Wolfpack,Lab Rats,Lab Rats,15,21,,,,,,,,,James Brock,Leslie Nguyen,,,Jeremy Lee,Isaac Mixon,,
Pool Play,Contender 4.5+,Group H,5,Single game,Al + Allen,Daily Thirds,Al + Allen,21,9,,,,,,,,,Albert Tong,Allen Ombougno,,,Evan Hopkins,AJ Yoon,,
Pool Play,Contender 4.5+,Group H,5,Single game,UPSIDE DOWN,Weight Watchers,UPSIDE DOWN,21,12,,,,,,,,,Jason Mcgrath,Alex Perkins,,,Vincent Munno,Joseph Yu,,
Pool Play,Contender 4.5+,Group I,5,Single game,Team Name Here,MBR Initiative,MBR Initiative,18,21,,,,,,,,,Connor Shupe,Ryan Field,,,Jason Montgomery,Ryan Montgomery,,
Pool Play,Contender 4.5+,Group I,5,Single game,Out of Towners,The Bloodline,Out of Towners,21,5,,,,,,,,,Eli Wortman,William White,,,Jake Brown,Jaden Brown,,
Pool Play,Contender 4.5+,Group I,5,Single game,NPCs,Take a hit,NPCs,21,8,,,,,,,,,Zack Glew,Jensen Brynildsen,,,Liam Lafond,Sreesai Katiki,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,NPCs,RO Master Shifu and Po,NPCs,21,15,19,21,21,18,,,,,Zack Glew,Jensen Brynildsen,,,Peter Lam,Jake Choi,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Presidential Cut,Baja Blast,Baja Blast,17,21,21,18,15,21,,,,,Harrison Yen,Nick Genkinger,,,Aidan Mackey,Ryan Brown,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Liam Sherron Fans,1-800-NICE,Liam Sherron Fans,21,11,21,15,,,,,,,Brooks Weeks,Elijah Katz,,,Andrew Nee,James Mills,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,P Hive,Switz & Steamer,P Hive,21,10,21,18,,,,,,,Tim Daudelin,Tripp Griffith,,,Eric Markstein,Henry Switz,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Lab Rats,Sleepy Time,Lab Rats,21,8,23,25,21,17,,,,,Jeremy Lee,Isaac Mixon,,,Jon LeFrois,Gray Bundy,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,About Time,Grandpa's Backpack,About Time,21,16,21,16,,,,,,,Sidney Mathues,Riley Nassour,,,Noah Yost,Robbie Koennecker,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,The Hoffler’s,Ball Hogs,The Hoffler’s,19,21,21,17,21,17,,,,,Cori Hoffler,Joel Hoffler,,,Kyle Ebersol,Tyler Martin,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Too Much Sandwich,Team Name Here,Too Much Sandwich,21,15,21,19,,,,,,,Joseph Motto,Sean Caufield,,,Connor Shupe,Ryan Field,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Rotato Potato,Yeti,Rotato Potato,21,14,21,18,,,,,,,Charlie Freeman,Jonathan Saysamone,,,Sam Dunlevy,Mason Weaver,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Out of Towners,Put It in My Hand,Put It in My Hand,15,21,15,21,,,,,,,Eli Wortman,William White,,,Matthew Tiongko,Jason Woo,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Brody/Clayton,MBR Initiative,Brody/Clayton,21,15,21,19,,,,,,,Brody Ulrich,Clayton Ulrich,,,Jason Montgomery,Ryan Montgomery,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Get Milked: Simul Is Clean,Pacer Test,Get Milked: Simul Is Clean,21,14,18,21,21,11,,,,,Charlie Cavallaro,Drew Banziger,,,Luke Little,Sam Weber,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Sandwich Extra Mayo,Pigeon,Sandwich Extra Mayo,18,21,22,20,21,19,,,,,Brandon McKinney,Logan Coffelt,,,Andrew Luque,vince S,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Balderson/Keely,Grape Juice,Grape Juice,22,24,19,21,,,,,,,Chay Balderson,Drew Keely,,,Jack Walker,Landon Lauffer,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Manfredi Bros,Apricot’s Army,Apricot’s Army,18,21,17,21,,,,,,,Matthew Manfredi,Andrew Manfredi,,,Jake Hurst,Tyler Keener,,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Al + Allen,Teenage Dream,Al + Allen,21,16,21,13,,,,,,,Albert Tong,Allen Ombougno,,,Dylan Wakeley,Henrik Hoeldtke,,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,NPCs,Al + Allen,Al + Allen,18,21,22,20,16,21,,,,,Zack Glew,Jensen Brynildsen,,,Albert Tong,Allen Ombougno,,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,Baja Blast,Apricot’s Army,Apricot’s Army,17,21,15,21,,,,,,,Aidan Mackey,Ryan Brown,,,Jake Hurst,Tyler Keener,,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,Liam Sherron Fans,Grape Juice,Liam Sherron Fans,21,12,21,7,,,,,,,Brooks Weeks,Elijah Katz,,,Jack Walker,Landon Lauffer,,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,P Hive,Sandwich Extra Mayo,P Hive,23,21,21,17,,,,,,,Tim Daudelin,Tripp Griffith,,,Brandon McKinney,Logan Coffelt,,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,Lab Rats,Get Milked: Simul Is Clean,Get Milked: Simul Is Clean,15,21,14,21,,,,,,,Jeremy Lee,Isaac Mixon,,,Charlie Cavallaro,Drew Banziger,,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,About Time,Brody/Clayton,About Time,21,18,21,17,,,,,,,Sidney Mathues,Riley Nassour,,,Brody Ulrich,Clayton Ulrich,,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,The Hoffler’s,Put It in My Hand,Put It in My Hand,15,21,20,22,,,,,,,Cori Hoffler,Joel Hoffler,,,Matthew Tiongko,Jason Woo,,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,Too Much Sandwich,Rotato Potato,Too Much Sandwich,21,13,24,22,,,,,,,Joseph Motto,Sean Caufield,,,Charlie Freeman,Jonathan Saysamone,,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Teenage Dream,RO Master Shifu and Po,RO Master Shifu and Po,-1,0,,,,,,,,,Dylan Wakeley,Henrik Hoeldtke,,,Peter Lam,Jake Choi,,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Manfredi Bros,Presidential Cut,Manfredi Bros,1,0,,,,,,,,,Matthew Manfredi,Andrew Manfredi,,,Harrison Yen,Nick Genkinger,,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Balderson/Keely,1-800-NICE,1-800-NICE,0,1,,,,,,,,,Chay Balderson,Drew Keely,,,Andrew Nee,James Mills,,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Pigeon,Switz & Steamer,Switz & Steamer,-1,0,,,,,,,,,Andrew Luque,vince S,,,Eric Markstein,Henry Switz,,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Pacer Test,Sleepy Time,Sleepy Time,-1,0,,,,,,,,,Luke Little,Sam Weber,,,Jon LeFrois,Gray Bundy,,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,MBR Initiative,Grandpa's Backpack,MBR Initiative,1,0,,,,,,,,,Jason Montgomery,Ryan Montgomery,,,Noah Yost,Robbie Koennecker,,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Out of Towners,Ball Hogs,Out of Towners,217,13,,,,,,,,,Eli Wortman,William White,,,Kyle Ebersol,Tyler Martin,,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Yeti,Team Name Here,Team Name Here,-1,0,,,,,,,,,Sam Dunlevy,Mason Weaver,,,Connor Shupe,Ryan Field,,
Bracket Play,Contender 4.5+,Bracket A,Quarter-final,Best of 3,Al + Allen,Too Much Sandwich,Too Much Sandwich,17,21,21,13,26,28,,,,,Albert Tong,Allen Ombougno,,,Joseph Motto,Sean Caufield,,
Bracket Play,Contender 4.5+,Bracket A,Quarter-final,Best of 3,Apricot’s Army,Put It in My Hand,Apricot’s Army,21,17,21,15,,,,,,,Jake Hurst,Tyler Keener,,,Matthew Tiongko,Jason Woo,,
Bracket Play,Contender 4.5+,Bracket A,Quarter-final,Best of 3,Liam Sherron Fans,About Time,About Time,23,25,17,21,,,,,,,Brooks Weeks,Elijah Katz,,,Sidney Mathues,Riley Nassour,,
Bracket Play,Contender 4.5+,Bracket A,Quarter-final,Best of 3,P Hive,Get Milked: Simul Is Clean,P Hive,21,19,21,13,,,,,,,Tim Daudelin,Tripp Griffith,,,Charlie Cavallaro,Drew Banziger,,
Bracket Play,Contender 4.5+,Bracket A,P9: Quarter-final,Single game,The Hoffler’s,Baja Blast,Baja Blast,-1,0,,,,,,,,,Cori Hoffler,Joel Hoffler,,,Aidan Mackey,Ryan Brown,,
Bracket Play,Contender 4.5+,Bracket A,P9: Quarter-final,Single game,Brody/Clayton,Grape Juice,Brody/Clayton,0,-1,,,,,,,,,Brody Ulrich,Clayton Ulrich,,,Jack Walker,Landon Lauffer,,
Bracket Play,Contender 4.5+,Bracket A,P17: Quarter-final,Single game,RO Master Shifu and Po,Team Name Here,RO Master Shifu and Po,0,-1,,,,,,,,,Peter Lam,Jake Choi,,,Connor Shupe,Ryan Field,,
Bracket Play,Contender 4.5+,Bracket A,P17: Quarter-final,Single game,Manfredi Bros,Out of Towners,Out of Towners,0,1,,,,,,,,,Matthew Manfredi,Andrew Manfredi,,,Eli Wortman,William White,,
Bracket Play,Contender 4.5+,Bracket A,P17: Quarter-final,Single game,1-800-NICE,MBR Initiative,1-800-NICE,21,10,,,,,,,,,Andrew Nee,James Mills,,,Jason Montgomery,Ryan Montgomery,,
Bracket Play,Contender 4.5+,Bracket A,P17: Quarter-final,Single game,Switz & Steamer,Sleepy Time,Sleepy Time,-1,0,,,,,,,,,Eric Markstein,Henry Switz,,,Jon LeFrois,Gray Bundy,,
Bracket Play,Contender 4.5+,Bracket A,Semi-final,Best of 3,Too Much Sandwich,P Hive,P Hive,-1,0,-1,0,,,,,,,Joseph Motto,Sean Caufield,,,Tim Daudelin,Tripp Griffith,,
Bracket Play,Contender 4.5+,Bracket A,Semi-final,Best of 3,Apricot’s Army,About Time,About Time,12,21,21,18,17,21,,,,,Jake Hurst,Tyler Keener,,,Sidney Mathues,Riley Nassour,,
Bracket Play,Contender 4.5+,Bracket A,P5: Semi-final,Single game,Get Milked: Simul Is Clean,Al + Allen,Al + Allen,17,21,,,,,,,,,Charlie Cavallaro,Drew Banziger,,,Albert Tong,Allen Ombougno,,
Bracket Play,Contender 4.5+,Bracket A,P5: Semi-final,Single game,Liam Sherron Fans,Put It in My Hand,Liam Sherron Fans,21,18,,,,,,,,,Brooks Weeks,Elijah Katz,,,Matthew Tiongko,Jason Woo,,
Bracket Play,Contender 4.5+,Bracket A,P9: Semi-final,Single game,Baja Blast,Brody/Clayton,Baja Blast,21,17,,,,,,,,,Aidan Mackey,Ryan Brown,,,Brody Ulrich,Clayton Ulrich,,
Bracket Play,Contender 4.5+,Bracket A,P13: Semi-final,Single game,Grape Juice,The Hoffler’s,The Hoffler’s,-1,0,,,,,,,,,Jack Walker,Landon Lauffer,,,Cori Hoffler,Joel Hoffler,,
Bracket Play,Contender 4.5+,Bracket A,P17: Semi-final,Single game,RO Master Shifu and Po,Sleepy Time,Sleepy Time,-1,0,,,,,,,,,Peter Lam,Jake Choi,,,Jon LeFrois,Gray Bundy,,
Bracket Play,Contender 4.5+,Bracket A,P17: Semi-final,Single game,Out of Towners,1-800-NICE,Out of Towners,1,0,,,,,,,,,Eli Wortman,William White,,,Andrew Nee,James Mills,,
Bracket Play,Contender 4.5+,Bracket A,P21: Semi-final,Single game,Switz & Steamer,Team Name Here,Switz & Steamer,0,-1,,,,,,,,,Eric Markstein,Henry Switz,,,Connor Shupe,Ryan Field,,
Bracket Play,Contender 4.5+,Bracket A,Final,Best of 3,P Hive,About Time,About Time,17,21,0,1,,,,,,,Tim Daudelin,Tripp Griffith,,,Sidney Mathues,Riley Nassour,,
Bracket Play,Contender 4.5+,Bracket A,P3: Final,Best of 3,Apricot’s Army,Too Much Sandwich,Apricot’s Army,1,0,1,0,,,,,,,Jake Hurst,Tyler Keener,,,Joseph Motto,Sean Caufield,,
Bracket Play,Contender 4.5+,Bracket A,P5: Final,Single game,Al + Allen,Liam Sherron Fans,,0,0,,,,,,,,,Albert Tong,Allen Ombougno,,,Brooks Weeks,Elijah Katz,,
Bracket Play,Contender 4.5+,Bracket A,P7: Final,Single game,Put It in My Hand,Get Milked: Simul Is Clean,,0,0,,,,,,,,,Matthew Tiongko,Jason Woo,,,Charlie Cavallaro,Drew Banziger,,
Bracket Play,Contender 4.5+,Bracket A,P17: Final,Single game,Sleepy Time,Out of Towners,Sleepy Time,26,24,,,,,,,,,Jon LeFrois,Gray Bundy,,,Eli Wortman,William White,,
Bracket Play,Contender 4.5+,Bracket A,P19: Final,Single game,1-800-NICE,RO Master Shifu and Po,1-800-NICE,1,0,,,,,,,,,Andrew Nee,James Mills,,,Peter Lam,Jake Choi,,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Take a hit,Jason and Alec,Take a hit,1,0,1,0,,,,,,,Liam Lafond,Sreesai Katiki,,,Jason Canlas,Alec Orsi,,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Avatar The Last Ballbenders 🫃,The Bloodline,Avatar The Last Ballbenders 🫃,21,13,21,12,,,,,,,rubin chang,David Nara,,,Jake Brown,Jaden Brown,,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,What’s the Score??,Weight Watchers,Weight Watchers,15,21,23,25,,,,,,,Lindsey Johanson,James Halpin,,,Vincent Munno,Joseph Yu,,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Shifty Shafters,Men in STEM,Shifty Shafters,0,1,1,0,1,0,,,,,Logan Burkholder,Isaac Eichelbeger,,,Sam Aven,Will Pankiewicz,,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Deboned,Shifty Shafters,Deboned,1,0,1,0,,,,,,,Jon Esposo,Anthony Schenk,,,Logan Burkholder,Isaac Eichelbeger,,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,OUR GLORIOUS KING,Weight Watchers,OUR GLORIOUS KING,1,0,1,0,,,,,,,Eric Tay,Eric Guan,,,Vincent Munno,Joseph Yu,,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Backhanded Complement,Avatar The Last Ballbenders 🫃,Backhanded Complement,21,17,19,21,25,23,,,,,Noah Elconin,Braden Reeve,,,rubin chang,David Nara,,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Indecisive,Take a hit,Indecisive,1,0,1,0,,,,,,,DaRyan Hoover,Micah Wipf,,,Liam Lafond,Sreesai Katiki,,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,UPSIDE DOWN,Daily Thirds,UPSIDE DOWN,21,19,22,24,21,19,,,,,Jason Mcgrath,Alex Perkins,,,Evan Hopkins,AJ Yoon,,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Pulchritudinous Callipygians,Zender’s Prodigies,Zender’s Prodigies,0,1,1,0,0,1,,,,,Collin Wickramaratna,Nate Kunz,,,John Mankowich,Matthew Mesaros,,
